Open,High,Low,Close,Volume,Dividends,Stock Splits
24.778679684837687,26.693972335696472,23.274918768056143,26.06221580505371,5221053600,0.0,0.0
26.260192683945437,29.71928684590039,25.821966421294768,28.575895309448242,4546140800,0.1175,0.0
28.865109179498873,29.095136469395623,27.16335125897143,27.78866958618164,4554568400,0.0,0.0
27.875762436020935,30.046506170145456,27.49163853331935,27.949460983276367,3984542000,0.0,0.0
28.16162296255538,29.69588489310305,27.549705534392043,29.09513282775879,3816608400,0.13,0.0
29.216664972220485,29.46559432634599,27.915954773545465,28.12900161743164,3514426800,0.0,0.0
28.458659273925708,29.819920511362394,26.73633847581231,27.202800750732422,4233122400,0.0,0.0
27.247653196662796,27.487611884770658,20.631967852617095,25.287616729736328,6427276400,0.13,0.0
24.81411441975456,26.33247189468555,24.185595118891452,24.8479061126709,4826189200,0.0,0.0
24.57080856854316,27.30790733479579,24.174323048321803,26.920433044433594,4450048400,0.0,0.0
27.213297425523976,27.893629087739562,25.005595512600497,26.650108337402344,3002562400,0.13,0.0
26.865986165181244,27.117112573947963,23.714464519035367,23.814010620117188,3687660800,0.0,0.0
23.21447528251453,23.94749204380953,20.90230332740252,22.02219009399414,5087392000,0.0,0.0
21.825369982031816,22.372870290155955,20.947557801790037,21.87514305114746,3243450400,0.13,0.0
22.212204199662708,25.116963735069643,22.159885905233775,24.791685104370117,2984198400,0.0,0.0
24.74391499112181,25.565072825492344,21.04301943716366,21.322803497314453,3489534800,0.0,0.0
21.375126727855058,22.912807907651217,20.351522715661474,22.71491050720215,3602686000,0.1425,0.0
22.660968955350775,23.317776119024025,20.939999290131116,21.878293991088867,3117990800,0.0,0.0
21.853121082750256,23.926525573406067,21.596807443044188,23.84871482849121,2743118400,0.0,0.0
23.89448295283289,25.226404019932108,23.800652618849035,24.28124237060547,2520514000,0.1425,0.0
24.4219849574425,26.73211076054884,23.591352009361266,26.01192283630371,3872062400,0.0,0.0
25.933700644543304,27.309653250095625,25.834760894014753,26.124677658081055,2747657200,0.0,0.0
26.106262161827882,26.177590185796486,23.9479978453207,25.429790496826172,2886220000,0.1425,0.0
25.52566034481518,27.29490145183886,25.035359822094534,26.786100387573242,2435086800,0.0,0.0
26.781479103916034,28.317135409766067,26.54095438843049,28.065046310424805,2252488000,0.0,0.0
29.37869139687093,31.795500326972927,29.37406670025386,31.682178497314453,2299874400,0.1425,0.0
32.028562733871055,33.56390844535609,31.833451590761054,33.368797302246094,2246513600,0.0,0.0
33.38042514942287,33.78690863200873,32.53261461633383,33.366485595703125,1493216400,0.0,0.0
33.70328393285283,36.38607167670516,33.51049422782092,35.48251724243164,2615927200,0.1575,0.0
35.72461050587394,36.380000396213255,33.16602184266642,33.590511322021484,2736712400,0.0,0.0
33.79109593980525,35.915867435258136,33.21500506868935,34.689048767089844,1688047600,0.0,0.0
34.77535532976688,38.37184019601924,34.61442253904889,38.25055694580078,2644276000,0.1575,0.0
38.58807517651448,38.62085616481776,34.92595466054063,36.08734130859375,2721496400,0.0,0.0
36.12011416478473,39.72369613512789,35.69864543087803,39.58086395263672,2017165200,0.0,0.0
39.77520924683243,41.26675279714672,38.70045755418744,40.23883056640625,2402653600,0.1575,0.0
39.93699051678732,41.640686818322926,39.11686866096662,39.76779556274414,2124735200,0.0,0.0
39.9863661463167,42.32219459344465,38.703304187434895,39.34483337402344,2638717600,0.0,0.0
39.28372987151093,42.44438102108751,35.305305116550336,41.85689926147461,3711577200,0.1575,0.0
42.126642962828114,43.29696020146185,38.917715102640805,39.58781433105469,2854910800,0.0,0.0
39.318842176811465,42.221037811339336,37.900779128543924,38.993228912353516,2664617200,0.0,0.0
39.26457357673716,44.917952740745434,38.99558980817014,44.092124938964844,2483905200,0.1825,0.0
44.5274357200988,45.9983383599118,42.80782505612703,43.84527587890625,2110498000,0.0,0.0
43.5397234292993,46.415211378360624,43.444977007278574,45.072208404541016,1574765600,0.0,0.0
47.166056353938934,54.210288870206995,46.73496829129764,53.91658401489258,2801275600,0.1825,0.0
54.291079993935874,54.59056977750833,51.17494637261665,53.65644454956055,2715888000,0.0,0.0
54.18172724167075,55.493784139531755,48.98579564952533,52.021114349365234,3158994000,0.0,0.0
52.06628230087148,52.853039958483635,40.46932122819073,42.44691467285156,3845305600,0.1825,0.0
43.997529462421554,44.112018378151646,34.9647481731754,37.6242561340332,3595690000,0.0,0.0
36.9444610848193,40.30998739710586,33.86993023898835,39.69937515258789,3312349600,0.0,0.0
39.823414326847754,41.94863081920768,39.577734678119285,41.29985427856445,1890162400,0.1825,0.0
41.74766747373932,47.35538525713454,40.60264910696922,45.50131607055664,2603925600,0.0,0.0
45.906146376494256,49.94006069150647,45.12523536890707,48.0692253112793,2024470800,0.0,0.0
50.27541347941936,51.57613351283821,41.917737165324176,41.9369010925293,2957826400,0.1925,0.0
42.22585025903944,48.47075541084243,40.94416545621633,47.59305191040039,2060874800,0.0,0.0
48.85549782642699,53.23198017795233,47.71088049425008,51.22889709472656,1895406800,0.0,0.0
51.435699026500494,52.42882522655604,46.30896351263453,50.19489669799805,2724326400,0.1925,0.0
49.828018256542904,54.65320061377036,49.29457109054223,54.06182098388672,2170268400,0.0,0.0
54.327337287540864,60.28458722186799,51.92802219579097,60.04561996459961,2433210800,0.0,0.0
60.23389883135412,64.68977046213605,60.14217703450311,64.50873565673828,1793326000,0.1925,0.0
64.70724070254926,71.17143117532619,62.04893910377023,71.09395599365234,2388794800,0.0,0.0
71.72101574411589,79.37394080676098,70.87607362692101,74.93374633789062,2934370400,0.0,0.0
